annotation_split,song_id,song_title,artist_name,language,is_misogynistic,source_split,verse_id,verse_number,verse_text,n_lines,n_words,n_chars
2,4258159,Dame Un Día Solo,La Mafia del Amor,es_ES,M,test,4258159__3,3,"Y yo no puedo entender
Baby, porqué sigues con ese
To' el mundo sabe que no te merece
¿Por qué le aguantas esa' estupidece'? (¿Por qué le aguanta', por qué le aguanta'?)
Çl no te aprecia, ven con quien te aprecie
Pégame un call baby, olvídate 'e la gente
Ella es bonita, ella es inteligente
Dile que no tarde, que tú eres independente
Cuando nos vemos, nos ponemos calientes
Primero me tira ella, porque también es valiente
Cuando nos vemos, nos ponemos calientes
Primero me tira ella porque es una delincuente",12,92,500
2,4258159,Dame Un Día Solo,La Mafia del Amor,es_ES,M,test,4258159__4,4,"Dame un día solo, y te demuestro todo
Déjame mostrarte, que no todo lo que brilla es oro
Çl no va a saber darte placer
Çl no sabe hacerte enloquecer
No vas a hacerme cambiar de parecer
Chingábamos hasta el amanecer",6,43,211
2,4258159,Dame Un Día Solo,La Mafia del Amor,es_ES,M,test,4258159__5,5,"Eh, ¿y tú recuerdas?, ah
Que te lo hacía encima 'e la mesa
Que roneaba' como princesa
Te apretaba más que mi gel
¿Te recuerdas? Yo también
No te hagas, sé muy bien
Que no, nadie más que yo",7,39,182
2,4258159,Dame Un Día Solo,La Mafia del Amor,es_ES,M,test,4258159__6,6,"Hey, mademoiselle
Je n'ai pas probleme
Ana kanbghik
Ven-Vente conmigo y la pasamos bien
Hey, mademoiselle (Hey, mademoiselle)
Je n'ai pas probleme (Je n'ai pas probleme)
Ana kanbghik (Ana kanbghik)
Vente conmigo y la pasamos bien",8,40,222
2,4258159,Dame Un Día Solo,La Mafia del Amor,es_ES,M,test,4258159__7,7,"Dame un día solo, y te demuestro todo
Déjame mostrarte, que no todo lo que brilla es oro
Çl no va a saber darte placer
Çl no sabe hacerte enloquecer
No vas a hacerme cambiar de parecer
Chingábamos hasta el amanecer",6,43,211
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__1,1,"This is the remix
Tiene a to' el mundo buscándola
Dice que en mi casa está secuestra'
Un vídeo en mi cama esposándola (Ice)
Dice que aquí se quiere quedar (Yeah)",5,31,157
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__2,2,"69 posiciones y la dejo
Yo lo sé, cogemos como conejo'
Y eso es lo que a mí me corre de ti
Que se muerda, que estoy puesto pa' ti, déjale saber",4,32,140
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__3,3,"Yo no puedo compartirte
Eres como la clave de mi celular (Yeah)
No es necesario decirte que",3,17,89
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__4,4,"Yo te quiero pa' mí, no te quiero pa' más nadie
Solita pa' mí, no te comparto con nadie (Con nadie)
A mano armada fue que te robé (Te robé)
Y él como loco anda buscándote (Buscándote)
Yo te quiero pa' mí, no te quiero pa' más nadie
Solita pa' mí, no te comparto con nadie (Eh-eh)
A mano armada fue que te robé (Te robé)
Y él como loco anda buscándote (Buscándote)",8,74,356
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__5,5,"Te quiero pa' hacerte feliz enseguida
Hagamos un trío, tú y yo y to'a la vida
Que no te tenga en Insta no es que no te siga (Siga)
Te quiero pa' mí, no importa lo que digan
Todos (Todos), a veces me enojo
Dime qué ves ya que tú eres mis ojos
Hablando claro, de la forty me despojo
Pero dile' que están vivos, por vivo' y no por flojo'",8,72,327
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__6,6,"Caras vemos, corazones no sabemo'
Pero a ti te conozco hasta el pelo (Hasta el pelo)
Ai, se eu te pego, flow Michel Teló (Teló)
Tú querías bellaquear, pues, melo (Melo)",4,31,165
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__7,7,"69 posiciones y la dejo (Y la dejo)
Yo lo sé, cogemos como conejo'
Y eso es lo que a mí me corre de ti
Que se muerda, que estoy puesto pa' ti",4,33,138
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__8,8,"Yo te quiero pa' mí, no te quiero pa' más nadie
Solita pa' mí, no te comparto con nadie (Nadie)
A mano armada fue que te robé (Te robé)
Y él como loco anda buscándote (Buscándote)
Yo te quiero pa' mí, no te quiero pa' más nadie
Solito pa' mí, no te comparto con nadie (Eh-eh)
A mano armada fue que te robé (Te robé)
Y como loca anda buscándote (Buscándote)",8,72,349
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__9,9,"No te confunda' con mi flow, Rosario Tijeras
Que por más que parezco mala, no estoy pa' cualquiera
No soy la más que le mete ni tampoco la más bonita
Pero le gustó el piquete, el flow de esta mamacita
Ni Gucci ni Prada, ningún Louis Vuitton
No quiero na' de eso, pon tu habitación
Vo'a llevarte preso en mi peli de acción
Va' a sentirme en tus beso' y en tu corazón
Bebé, ¿quién era esa que te causó tanta tristeza?
Te llena de duda', te da dolor de cabeza
Si pelea' conmigo, lo resolvemo' en la pieza
Y si no llegamo', lo hacemo' encima 'e la mesa",12,110,537
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__10,10,"Y ah, Y ah-Y ah-Y ah, Y ah-Y ah-Y ah-, Y ah
Y ahora yo soy el que te lo pone a ti sin condone'
Y él ya no lo puede evitar
Y si le duele, que la abandone
A mí sin cojone', porque no te supo cuidar
Baby, sólo apaga tu teléfono
Ponte la Balenciaga, dale, vámono'
Cojamo' carretera y perdámono'
Y como caníbales má' comámono'",9,71,313
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__11,11,"Yo te quiero pa' mí, no te quiero pa' más nadie
Solita pa' mí, no te comparto con nadie (Nadie)
A mano armada fue que te robé (Te robé)
Y él como loco anda buscándote (Buscándote)
Yo te quiero pa' mí, no te quiero pa' más nadie
Solita pa' mí, no te comparto con nadie (Eh-eh)
A mano armada fue que te robé (Te robé)
Y él como loco anda buscándote",8,72,339
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__12,12,"Así como suena, yeh
¿Cómo estás? Yo te quiero pa' mí, pero en la lenta
Como me calientas, como tú te sueltas
Entiende que tú eres mía y no te voy a prestar, yeh
Sígueme que yo te sigo
Llegando a Medellín te entrego el anillo
Y al pirobo de tu novio, yo me lo vacilo
Y a las otras les picheo porque estoy contigo, yeh",8,66,309
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__13,13,"Que te siga buscando que él no te va a encontrar
Ahora está' conmigo, ya él no te va a tocar
Y que no trate de forzar porque le puede costar
Y aunque no tenga sueño, lo podemo' acostar
Esto es sin hablar, porque no soy de roncar
Pero tú eres mía, lo tiene' que aceptar
Que ahora conmigo es que vas a despertar
Y solamente él te puede imaginar",8,70,335
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__14,14,"Yo te quiero pa' mí, no te quiero pa' más nadie
Solita pa' mí, no te comparto con nadie (Nadie)
A mano armada fue que te robé (Te robé)
Y él como loco anda buscándote (Buscándote)
Yo te quiero pa' mí, no te quiero pa' más nadie
Solita pa' mí, no te comparto con nadie (Eh-eh)
A mano armada fue que te robé (Te robé)
Y él como loco anda buscándote, eh-eh",8,74,346
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__15,15,"Como un loco él te anda buscando
No se da cuenta que estás picheándolo
Siempre que te llama, está' ignorándolo
Porque está' conmigo, nena, díselo
Díselo, que tú a mí me quiere'
Que él ya se jodió, por otras mujere'
No vas a volver por más que te espere
Y ahora yo soy al que tú prefiere' (Eh, eh, eh)",8,60,293
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__16,16,"Yo no puedo compartirte
Eres como la clave de mi celular (Yeah)
No es necesario decirte que",3,17,89
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__17,17,"Yo te quiero pa' mí, no te quiero pa' más nadie
Solita pa' mí, no te comparto con nadie (Nadie)
A mano armada fue que te robé (Te robé)
Y él como loco anda buscándote (Buscándote)
Yo te quiero pa' mí, no te quiero pa' más nadie
Solita pa' mí, no te comparto con nadie (Eh-eh)
A mano armada fue que te robé (Te robé)
Y él como loco anda buscándote (Buscándote)",8,73,352
2,4281334,Pa Mí (Remix),"Dalex, Rafa Pabön & KHEA (Ft. Cazzu, Feid, Lenny Tavárez & Sech)",es_LATAM,M,train,4281334__18,18,"Dalex
Música refrescante, bebé
Dímelo Flow
Rike Music
Rich Music
Yeh, yeh, yeh, yeh
Yo te quiero pa' mí
Uh-uh",8,21,102
2,4310084,Mi Religión,T3r Elemento,es_LATAM,NM,test,4310084__1,1,et tickets as low as $61,1,6,24
2,4310084,Mi Religión,T3r Elemento,es_LATAM,NM,test,4310084__2,2,"De pura Kush para darle un jalón
Y lo peor del caso, fue que me gusto
Y ahora no quiero bajar
Siempre grifo me verán
Soy el morro que a los 14 años en la mafia se enredó
Coroné mi primer jale y me soltaron pa' llenarles un camión
Y empecé meterle goles a los gringos
Del gobierno paso desapercibido
Todo esta controladito
Me la vivo siempre al tiro y tranquilón
La frontera de Tijuana muevo yo
Por San Diego y Culiacán
Muy seguido me verán
No hay manera en que se caiga el flete, se los puedo asegurar
Los paquetes lleva en claro
Ni los perros van a poder olfatear
Fui ganándome respeto entre la gente
Los que no daban un 1 peso ahora dan 20
Como hay raza corriente",19,131,647
2,4310084,Mi Religión,T3r Elemento,es_LATAM,NM,test,4310084__4,4,"Al ritmo de trap se me antoja quemar
Me acelera el pulso y la velocidad
La corta no ha de faltar
Dame Kush para rolar
Un cigarrito por las mañanas para empezar a chambear
Me acompañan los secretos
Mi Santuana que nunca me deja atrás
Varios atentados tuve en la vida
Por que tengo el vicio blanco de la envidia
Si miran que vas pa'riba
Se mira la suela roja al caminar
Me critican por envidia nada más
Se quieren alivianar
Sin tener que trabajar
Me pierdo en el viento y el avión no lo he querido aterrizar
Se me entume hasta la cara con el humo cuando la empiezo a calar
Es mi religión andar bien marihuano
Los problemas, las envidias al carajo
No me quiten, me relajo",19,130,650
2,4461135,Presiento,Morat,es_ES,M,train,4461135__1,1,"Sé que el instinto me intentó avisar
Que conocerte tal vez no era lo mejor
Que eres experta para enamorar
Y no te importa cuántos caigan por error",4,28,143
2,4461135,Presiento,Morat,es_ES,M,train,4461135__2,2,"Yo te miro y todo me da vueltas, vueltas
Y aunque admito que quiero volverte a ver",2,17,81
2,4461135,Presiento,Morat,es_ES,M,train,4461135__3,3,"Presiento que tú siempre vas y vienes
Que nunca tienes nada que perder
Rompiendo corazones te entretienes
Y cuando das el tuyo es de papel
Presiento que serás de esos errores
De esos que estoy dispuesto a cometer
Presiento que te vas y ya no vienes
Y olvido mis presentimientos, solo por volverte a ver",8,55,295
2,4461135,Presiento,Morat,es_ES,M,train,4461135__4,4,"Ohh
Solo por volverte a ver
Ohh
Solo por volverte a ver",4,12,52
2,4461135,Presiento,Morat,es_ES,M,train,4461135__5,5,"Podré vivir sin escuchar tu voz
Pero tal vez me mate la curiosidad
Puedes negar que hay magia entre los dos
Pero en el fondo tú ya sabes la verdad",4,30,143
2,4461135,Presiento,Morat,es_ES,M,train,4461135__6,6,"Yo te miro y todo me da vueltas, vueltas
Y aunque admito que quiero volverte a ver",2,17,81
2,4461135,Presiento,Morat,es_ES,M,train,4461135__7,7,"Presiento que tú siempre vas y vienes (Siempre vas y vienes)
Que nunca tienes nada que perder
Rompiendo corazones te entretienes
Y cuando das el tuyo es de papel
Presiento que serás de esos errores
De esos que estoy dispuesto a cometer
Presiento que te vas y ya no vienes
Y olvido mis presentimientos, solo por volverte a ver",8,59,318
2,4461135,Presiento,Morat,es_ES,M,train,4461135__8,8,"Ohh
Solo por volverte a ver
Ohh
Solo por volverte a ver",4,12,52
2,4461135,Presiento,Morat,es_ES,M,train,4461135__9,9,"Y aunque no entienda la razón
No puedo ocultar que te quiero
No puedo ocultar que te quiero
Yo sé que para mí es una obsesión
Pero para ti es solo un juego
Pero para ti es solo un juego",6,40,180
2,4461135,Presiento,Morat,es_ES,M,train,4461135__10,10,"Presiento que tú siempre vas y vienes
Que nunca tienes nada que perder (no)
Rompiendo corazones te entretienes
Y cuando das el tuyo es de papel (el tuyo es de papel)
Presiento que serás de esos errores
De esos que estoy dispuesto a cometer
Presiento que te vas y ya no vienes
Y olvido mis presentimientos, solo por volverte a ver",8,61,322
2,4461135,Presiento,Morat,es_ES,M,train,4461135__11,11,"Ohh
Solo por volverte a ver
Ohh
Solo por volverte a ver
Ohh, ohh
Solo por volverte a ver",6,19,83
2,4519997,Dispuesto,Maluma (Ft. Ozuna),es_LATAM,M,train,4519997__1,1,"Maluma, baby",1,2,12
2,4519997,Dispuesto,Maluma (Ft. Ozuna),es_LATAM,M,train,4519997__2,2,"(Maluma, baby; Ozuna; mamacita)
Me pongo mal cuando te vas
Quemando empiezo a maquinar
Dices que buscas algo real y lo tienes frente a ti
Dime qué te echa para atrás, confiésalo
Que las dudas no controlen tu pensar, todo arriésgalo",6,41,226
2,4519997,Dispuesto,Maluma (Ft. Ozuna),es_LATAM,M,train,4519997__3,3,"Dispuesto, pa' tus travesura' me presto
Pa' hacértelo; quiero, por supuesto
Me da' la verde y yo me encargo del resto, woh-oh-oh-oh
Dispuesto, pa' tus travesura' me presto
Hacértelo; quiero, por supuesto
Me da' la verde y yo me encargo del resto, woh-oh-oh-oh",6,49,254
2,4519997,Dispuesto,Maluma (Ft. Ozuna),es_LATAM,M,train,4519997__4,4,"Tú me da' la verde pa' comerte
Y te aseguro que todo' los día' tú va' a querer verme
Tú quiere' hacerlo, no conocerme
Trépateme encima, ponte creativa y empieza a moverte",4,32,167
2,4519997,Dispuesto,Maluma (Ft. Ozuna),es_LATAM,M,train,4519997__5,5,"Dime por qué abusa', esas nalgas que bien tú las usa'
Cuida'o si te muerdo y tú me acusa'
No se me rehúsa, panty' negro, diseño 'e medusa
Ya tú sabe' dónde está mi musa (ĄWuh!)
Dime por qué abusa', esas nalgas que bien tú las usa'
Cuida'o si te muerdo y tú me acusa'
No se me rehúsa, panty' negro, diseño 'e medusa
Ya tú sabe' dónde está mi musa",8,73,338
2,4519997,Dispuesto,Maluma (Ft. Ozuna),es_LATAM,M,train,4519997__6,6,"Dispuesto, pa' tus travesura' me presto
Hacértelo; quiero, por supuesto
Me da' la verde y yo me encargo del resto, woh-oh-oh-oh
Dispuesto, pa' tus travesura' me presto
Pa' hacértelo; quiero, por supuesto
Me da' la verde y yo me encargo del resto, woh-oh-oh-oh",6,49,254
2,4519997,Dispuesto,Maluma (Ft. Ozuna),es_LATAM,M,train,4519997__7,7,"Yo sé qué tú no ere' como las demá', ma'
Eres traviesa, pero tú no estás dañá' (Tú sabe')
Cuando sales, prefieres la mente sana
Para recordar de todo en la mañana",4,32,159
2,4519997,Dispuesto,Maluma (Ft. Ozuna),es_LATAM,M,train,4519997__8,8,"Le damo' ahí, ahí, como nos gusta
Ahí, ahí, no te disgusta, ma'
Tú siempre pa' mí, nunca dice que no
24/7 a mí disposición (Ey-yeh)
Le damo' ahí, ahí, como nos gusta
Ahí, ahí, no te disgusta, ma'
Los do' estamos claro'
Nos comemo' y nos besamo', y nada raro",8,53,250
2,4519997,Dispuesto,Maluma (Ft. Ozuna),es_LATAM,M,train,4519997__9,9,"Dispuesto
Pa' tu travesura me presto
Pa' hacértelo quiero, por supuesto
Me da' la verde y yo me encargo del resto
Uoh-oh-oh-oh
Dispuesto
Pa' tu travesura me presto
Hacértelo quiero, por supuesto
Me da' la verde y yo me encargo del resto
Uoh-oh-oh-oh",10,49,240
2,4519997,Dispuesto,Maluma (Ft. Ozuna),es_LATAM,M,train,4519997__10,10,"Maluma, baby",1,2,12
2,4624090,Quizás,"Rich Music, Dalex & Sech (Ft. Feid, Justin Quiles, Lenny Tavárez, Wisin & Zion)",es_LATAM,M,train,4624090__1,1,"Hola (The Avengers)
Quiero saber tu nombre y quizá, tal vez (Otros niveles musicales; tal vez)
Algo podríamos tener, no sé (No sé)
Si me pensaste (Ah-ah), como yo te pensé (Pensé; Los Vengadores)
Fue que yo me acordé, que ayer (Que ayer), tú, uh-uh",5,47,244
2,4624090,Quizás,"Rich Music, Dalex & Sech (Ft. Feid, Justin Quiles, Lenny Tavárez, Wisin & Zion)",es_LATAM,M,train,4624090__2,2,"Dejaste en mi cama to'a tu ropa interior (Yeah, yeah)
Y hoy te estoy buscando pa' pasarla cabrón
No sé lo que tienes, está dura la shorty
Modela en su story (Eh-eh-eh; let's go)",4,38,174
2,4624090,Quizás,"Rich Music, Dalex & Sech (Ft. Feid, Justin Quiles, Lenny Tavárez, Wisin & Zion)",es_LATAM,M,train,4624090__3,3,"Ayer en la noche empezamo' y la disco encendía' y tú prendía' (Tra)
Anoche lo hicimo' en el carro y hoy ni me conocía'
Qué rico lo hacías, bebé (Z-Diddy; Ah)
Ayer en la noche empezamo' y la disco prendía' y tú encendía' (Tra)
Anoche lo hicimo' en el carro y hoy ni me conocía'
Qué rico lo hacía', bebé",6,61,296
2,4624090,Quizás,"Rich Music, Dalex & Sech (Ft. Feid, Justin Quiles, Lenny Tavárez, Wisin & Zion)",es_LATAM,M,train,4624090__4,4,"Nosotro' haciéndolo atrá' y lo asiento' pa'lante
Pega'o al volante (Yeh-yeh-yeh)
Besándome el cuello, me dice que quiere que le ponga reggaetón de ante'
Triple equi', eh (Yeah), cuando arriba la trepé (Tra)
Te tiene pensando cómo te azoté
Tú me llama', y le llego a tu casa en FedEx",6,54,277
2,4624090,Quizás,"Rich Music, Dalex & Sech (Ft. Feid, Justin Quiles, Lenny Tavárez, Wisin & Zion)",es_LATAM,M,train,4624090__5,5,"Yo-Yo-Yo, yo tengo una gata que me gusta
Es media masoquista y le gusta por detrá', -trá' (Tra)
Conmigo siempre bebe, pero de ve' en cuando a ella le gusta fumar (Z-Diddy; you know)
Cuando le meto (Duro), se nos forma el capsulón hasta el techo (El techo)
Yo la quiero porque es un booty nuevo (Booty nuevo)
No necesito otra más, baby, por eso
ĄZion, baby!",7,70,350
2,4624090,Quizás,"Rich Music, Dalex & Sech (Ft. Feid, Justin Quiles, Lenny Tavárez, Wisin & Zion)",es_LATAM,M,train,4624090__6,6,"Ayer en la noche empezamo' y la disco encendía' y tú prendía' (Tra)
Anoche lo hicimo' en el carro y hoy ni me conocía'
Qué rico lo hacías, bebé (*Z-Diddy*; Ah)
Ayer en la noche empezamo' y la disco prendía' y tú encendía' (Tra)
Anoche lo hicimo' en el carro y hoy ni me conocía'
Qué rico lo hacía', *bebé*",6,61,300
2,4624090,Quizás,"Rich Music, Dalex & Sech (Ft. Feid, Justin Quiles, Lenny Tavárez, Wisin & Zion)",es_LATAM,M,train,4624090__7,7,"Yeah
Dieron las doce (Oh), y entre caricias y roces
Yo hice lo que quería solo para que tú goces
Soy tu esclavo (Esclavo), dime, ¿qué hago? (¿Qué hago?)
Pero por favor, no digas que no me reconoces
Porque fue mágico (Fue mágico), comer tu cuerpo exótico (Exótico)
Yo estaba enfermo de amor y tú fuiste mi antibiótico
Te mordía los labios, tú decías ""dame"" (Tú decías ""dame"")
Que te llevara al cielo y que el momento no acabe (Préndelo-préndelo)",9,81,436
2,4624090,Quizás,"Rich Music, Dalex & Sech (Ft. Feid, Justin Quiles, Lenny Tavárez, Wisin & Zion)",es_LATAM,M,train,4624090__8,8,"Shorty, ¿cómo te va? (¿Cómo te va?)
El perfume de tu cuerpo no se me va (No se me va)
Los cristale' empaña'os por la humedá' (Wuh)
Y lo' condones en la gaveta por si se da, si se da, da
Tú eres adicta al perreo, pero más al bellaqueo (-queo)
69 posiciones y nos vamo' (No' vamo')
Tenemo' un vicio que siempre los dos queremo' (Queremo')",7,68,330
2,4624090,Quizás,"Rich Music, Dalex & Sech (Ft. Feid, Justin Quiles, Lenny Tavárez, Wisin & Zion)",es_LATAM,M,train,4624090__9,9,"Otra, otra noche, otra
Llevo baretica pa' prender, ma'
Otra, otra noche, otra
Con ese culito me jukié, yeah
Parce, tiene que moverse (-se, -se)
Hoy saqué a pasear la' Jordan y la Merce (-ce)
Bebé, ¿qué más pues? ¿Qué hay pa' hacer esta tarde? (Tarde)
Pasé por el barrio antes de venir a verte (Yeah)",8,56,292
2,4624090,Quizás,"Rich Music, Dalex & Sech (Ft. Feid, Justin Quiles, Lenny Tavárez, Wisin & Zion)",es_LATAM,M,train,4624090__10,10,"Ayer en la noche empezamo' y la disco encendía' y tú prendía' (Tra)
Anoche lo hicimo' en el carro y hoy ni me conocía'
Qué rico lo hacías, bebé (Ah)
Ayer en la noche empezamo' y la disco encendía' y tú 'tás prendía' (Tra)
Ayer empezamo' en el carro, hoy ni me conocía'
Qué rico lo hacías",6,57,282
2,4624090,Quizás,"Rich Music, Dalex & Sech (Ft. Feid, Justin Quiles, Lenny Tavárez, Wisin & Zion)",es_LATAM,M,train,4624090__11,11,"Okey, conocidos mundialmente como: Los Vengadores
(The Avengers)",2,8,63
2,4757855,Autoestima (Remix),"Cupido, Lola Indigo & Alizzz",es_ES,NM,train,4757855__1,1,"Yeeeh-eeh-eeh
Uh, na-na-na
Aee-eeeh",3,9,33
2,4757855,Autoestima (Remix),"Cupido, Lola Indigo & Alizzz",es_ES,NM,train,4757855__2,2,"Mi papá y mi mamá me hicieron la cara demasiado bien
La gente linda como yo no suele caer bien
Ser tan guapa no es tan guay como los feos creen (1, 2, 3, ey)
Y yo no quiero que me miren con envidia cuando me subo en el tren
Ni romperle el corazón a las mujeres que me ven
Si sabes alguien más guapo que yo, dime quién",6,69,312
2,4757855,Autoestima (Remix),"Cupido, Lola Indigo & Alizzz",es_ES,NM,train,4757855__3,3,"Mi papá y mi mamá me hicieron la cara demasiado bien
La gente linda como yo no suele caer bien
Ser tan guapo/a no es tan guay como los feos creen (Yo sé, yo sé)
Y yo no quiero que me miren con envidia cuando me subo en el tren
Ni romperle el corazón a las mujeres que me ven
Si sabes alguien más guapo/a que yo, dime quién",6,71,317
2,4757855,Autoestima (Remix),"Cupido, Lola Indigo & Alizzz",es_ES,NM,train,4757855__4,4,"No-no-no, no lo puedo evitar, me quiero pa' reventar (Yeah)
Cuando me despierto triste pienso: ""Niña, no es na'"" (Yeah)
'Tonces voy ducharme, me gusta mirarme (Uh)
Me froto en el espejo, no lo dejo empañarse (ĄEh!)
No-no, qué buena simetría (Ajá)
Oh-oh, bendita anatomía
Como, me gusta pasearme desnuda por mi casa
Los vecinos ya lo saben",8,62,331
2,4757855,Autoestima (Remix),"Cupido, Lola Indigo & Alizzz",es_ES,NM,train,4757855__5,5,"Mi papá y mi mamá me hicieron la cara demasiado bien
La gente linda como yo no suele caer bien
Ser tan guapo no es tan guay como los feos creen (1, 2, 3, ey)
Mi papá y mi mamá me hicieron la cara demasiado bien
(Mi papá)
La gente linda como yo no suele caer bien (Mi papá)
Ser tan guapo no es tan guay como los feos creen (Oh-oh-oh-oh)
Y yo no quiero que me miren con envidia cuando me subo en el tren (No)
Ni romperle el corazón a las mujeres que me ven
Si sabes alguien más guapo/a que yo, dime quién (Oh-oh-oh)",10,113,504
2,4757855,Autoestima (Remix),"Cupido, Lola Indigo & Alizzz",es_ES,NM,train,4757855__6,6,"¿Y qué más me dara a mí lo malo que me deseen?
Si esos feos tienen un woozy y yo tengo un almacén
Mi cara es cara, mami, y el verde le sienta bien
Por eso la quieren poner en los billetes de cien
Yo en la foto nunca necesito efecto' (Eh)
Salgo guapo hasta cuando me despierto
Y seguiré saliendo hasta después de muerto, woh-oh-oh
Y otra ve'",8,71,333
2,4757855,Autoestima (Remix),"Cupido, Lola Indigo & Alizzz",es_ES,NM,train,4757855__7,7,"No-no, qué buena simetría (Uh-uh)
Oh-oh, bendita anatomía (Ajá)
Como, me gusta pasearme desnuda por mi casa (Uh)
Los vecinos ya lo saben, yeh (Mua)
Ya lo saben, ya lo saben, ya lo saben, ya lo saben, ya lo saben
Ya lo saben, ya lo saben",6,49,231
2,4757855,Autoestima (Remix),"Cupido, Lola Indigo & Alizzz",es_ES,NM,train,4757855__8,8,"(Mi papá)
Mi papá y mi mamá me hicieron la cara demasiado bien (Mi papá)
La gente linda como yo no suele caer bien (Mi papá)
Ser tan guapo/a no es tan guay como los feos creen (Oh-oh-oh-oh)
Y yo no quiero que me miren con envidia cuando me subo en el tren
Ni romperle el corazón a las mujeres que me ven
Si sabes alguien más guapo/a que yo, dime quién",7,77,345
2,4757855,Autoestima (Remix),"Cupido, Lola Indigo & Alizzz",es_ES,NM,train,4757855__9,9,"Ey
Woh-oh-oh-oh-oh",2,6,17
2,4796566,Qué Hay de Malo,Farruko,es_LATAM,NM,train,4796566__1,1,"Lara mercy gang (Ah-ah-ah)
Is a bad man thing (Ah-ah-ah)
ĄFarru!
(Nah-nah-nah-nah)
Yah-yah",5,21,86
2,4796566,Qué Hay de Malo,Farruko,es_LATAM,NM,train,4796566__2,2,"Ya tu padre como de costumbre
Le ha dado por que tú me olvides
Dice que ""Yo no soy bueno para ti"" (ĄBlep!)
Te ha prohibido mencionar mi nombre
Aunque sufres todo lo que sufres
Y siempre anda alejándote de mí",6,41,202
2,4796566,Qué Hay de Malo,Farruko,es_LATAM,NM,train,4796566__3,3,"ĄFarru!
¿Qué hay de malo en quererte como yo te quiero
Regalarte una flor y vivir para ti
Consolar a tu alma, si busca consuelo en mí?
¿Qué hay de malo en amarte como yo te amo
Caminar de tu mano y morir para ti
Refugiado en un mundo de amor inventado por mí?",7,54,253
2,4796566,Qué Hay de Malo,Farruko,es_LATAM,NM,train,4796566__4,4,"¿Será acaso que él jamás se enamoró? (Uh-uh-uh)
¿Qué a mis años nunca tuvo un amor? (Uh-uh-uh)",2,21,93
2,4796566,Qué Hay de Malo,Farruko,es_LATAM,NM,train,4796566__5,5,"¿Qué hay de malo en soñar? (ĄBlep!)
¿Qué hay de malo en reír? (Reír)
¿Qué hay de malo en ser joven y vivir? (Yah-yah)
¿Qué hay de malo en amar? (Ah-ah)
¿Qué hay de malo en sentir? (Sentir)
¿Qué hay de malo en cantar solo por ti?
¿Qué hay de malo en quererte como yo a ti te quiero?
¿Qué hay de malo en ser joven y cantar, amor?",8,71,320
